team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
103935468920814040,GL,Galions,galions,La Ligue Française,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1734090136444_WHITE_GALIONS_LOGO.png
103935567188806885,EWIZ,Energypot Wizards,energypot-wizards,Esports Balkan League,EMEA赛区,EMEA,regional,active,1,http://static.lolesports.com/teams/1585930892362_Energypot_Wizardslogo_square.png
104710354840711661,RDL,Riddle Esports,riddle,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1639655045912_Riddle.png
104710369093939895,SSU,SuppUp eSports,suppup-esports,Esports Balkan League,EMEA赛区,EMEA,regional,active,1,http://static.lolesports.com/teams/EBL_SSU-Logo.png
104710373370426042,C4,CR4ZY,cr4zy,Esports Balkan League,EMEA赛区,EMEA,regional,archived,7,http://static.lolesports.com/teams/1597753497055_cr4zy000.png
104710678170825211,SIN,SINNERS Esports,sinners-esports,Hitpoint Masters,EMEA赛区,EMEA,regional,archived,1,http://static.lolesports.com/teams/Sinners_mark-color-transp.png
105503535895066182,WAVE,Wave Esports,wave-esports,Prime League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/PRM_WAVE-Logo.png
105503778424809514,ESG,EURONICS Gaming,euronics-gaming,Prime League,EMEA赛区,EMEA,regional,active,9,http://static.lolesports.com/teams/PRM_ESG-Logo.png
105503848339138647,PTA,PENTA 1860,penta-1860,Prime League,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/PRM_PTA-Logo_white.png
105503948999800557,EWI,E Wie Einfach E-Sports,e-wie-einfach-e-sports,Prime League,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1674832938539_MicrosoftTeams-image14.png
105504044166670507,USE,Unicorns of Love Sexy Edition,unicorns-of-love-sexy-edition,Prime League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1674832383233_PRM_USE-FullColorDarkBG.png
105514967858969605,GW,GameWard,gameward,La Ligue Française,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/LFL-GW-logo.png
105515345386578249,SLY,Solary,solary,La Ligue Française,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/LFL-SLY-logo.png
105519562229907355,BRRG,Barrage Esports,barrage-esports,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/NLC_BRG-logo-png.png
105519746234964687,DY,Dusty,dusty,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/NLC_DY-Light.png
105519846782566525,MNM,MnM Gaming,mnm-gaming,NLC,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/NLC_MNM-white.png
